code_commune;code_departement;nom_departement;nom_commune;code_prelevement;date_prelevement;conclusion_conformite_prelevement;conformite_limites_bact_prelevement;conformite_limites_pc_prelevement;conformite_references_bact_prelevement;conformite_references_pc_prelevement;qualite_generale
78302;78;Yvelines;HAUTEVILLE (LA);7800240637;2024-05-28 10:03:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78305;78;Yvelines;HERBEVILLE;7800241993;2024-08-14 10:37:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78307;78;Yvelines;HERMERAY;7800243385;2024-10-09 11:46:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78310;78;Yvelines;HOUDAN;7800244477;2024-12-12 11:09:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78311;78;Yvelines;HOUILLES;7800244625;2024-12-19 15:28:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78314;78;Yvelines;ISSOU;7800244283;2024-12-04 10:58:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78317;78;Yvelines;JAMBVILLE;7800243550;2024-10-18 11:47:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78320;78;Yvelines;NOTRE-DAME-DE-LA-MER;7800239911;2024-04-17 10:25:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78321;78;Yvelines;JOUARS-PONTCHARTRAIN;7800244256;2024-12-03 11:12:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78322;78;Yvelines;JOUY-EN-JOSAS;7800244035;2024-11-22 14:17:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78324;78;Yvelines;JOUY-MAUVOISIN;7800244257;2024-12-03 11:10:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78325;78;Yvelines;JUMEAUVILLE;7800243420;2024-10-11 11:09:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78327;78;Yvelines;JUZIERS;7800244480;2024-12-12 09:36:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78329;78;Yvelines;LAINVILLE-EN-VEXIN;7800244482;2024-12-12 10:08:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78334;78;Yvelines;LEVIS-SAINT-NOM;7800244277;2024-12-03 10:13:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78335;78;Yvelines;LIMAY;7800244616;2024-12-19 09:22:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78337;78;Yvelines;LIMETZ-VILLEZ;7800243412;2024-10-09 09:49:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78343;78;Yvelines;LOGES-EN-JOSAS (LES);7800244134;2024-11-27 09:50:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78344;78;Yvelines;LOMMOYE;7800244010;2024-11-20 10:43:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78346;78;Yvelines;LONGNES;7800244127;2024-11-26 10:20:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78349;78;Yvelines;LONGVILLIERS;7800244489;2024-12-12 12:20:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78350;78;Yvelines;LOUVECIENNES;7800244599;2024-12-18 10:25:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78354;78;Yvelines;MAGNANVILLE;7800244494;2024-12-13 10:19:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78356;78;Yvelines;MAGNY-LES-HAMEAUX;7800244631;2024-12-20 12:07:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78358;78;Yvelines;MAISONS-LAFFITTE;7800244472;2024-12-12 08:41:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78361;78;Yvelines;MANTES-LA-JOLIE;7800244615;2024-12-19 09:39:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78362;78;Yvelines;MANTES-LA-VILLE;7800244273;2024-12-03 10:04:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78364;78;Yvelines;MARCQ;7800242443;2024-09-06 11:25:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78366;78;Yvelines;MAREIL-LE-GUYON;7800244266;2024-12-03 11:34:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78367;78;Yvelines;MAREIL-MARLY;7800243985;2024-11-19 11:54:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78368;78;Yvelines;MAREIL-SUR-MAULDRE;7800244630;2024-12-20 09:03:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78372;78;Yvelines;MARLY-LE-ROI;7800244438;2024-12-10 12:15:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78380;78;Yvelines;MAULE;7800244629;2024-12-20 08:33:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78381;78;Yvelines;MAULETTE;7800243229;2024-10-02 09:48:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78382;78;Yvelines;MAURECOURT;7800244445;2024-12-11 09:17:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78383;78;Yvelines;MAUREPAS;7800244635;2024-12-20 08:59:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78384;78;Yvelines;MEDAN;7800244261;2024-12-03 11:45:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78385;78;Yvelines;MENERVILLE;7800237813;2024-01-05 10:18:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78389;78;Yvelines;MERE;7800238101;2024-01-22 11:30:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78391;78;Yvelines;MERICOURT;7800243813;2024-11-08 11:10:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78396;78;Yvelines;MESNIL-LE-ROI (LE);7800243808;2024-11-08 10:02:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78397;78;Yvelines;MESNIL-SAINT-DENIS (LE);7800244354;2024-12-05 11:29:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78398;78;Yvelines;MESNULS (LES);7800239401;2024-03-15 10:42:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78401;78;Yvelines;MEULAN-EN-YVELINES;7800244462;2024-12-12 09:17:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78402;78;Yvelines;MEZIERES-SUR-SEINE;7800243482;2024-10-16 10:45:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78403;78;Yvelines;MEZY-SUR-SEINE;7800244284;2024-12-04 11:52:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78404;78;Yvelines;MILLEMONT;7800243090;2024-09-25 10:51:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78406;78;Yvelines;MILON-LA-CHAPELLE;7800241639;2024-07-15 09:16:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78407;78;Yvelines;MITTAINVILLE;7800238247;2024-02-01 14:07:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78410;78;Yvelines;MOISSON;7800243812;2024-11-08 11:43:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78413;78;Yvelines;MONDREVILLE;7800244350;2024-12-05 12:42:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78415;78;Yvelines;MONTAINVILLE;7800243911;2024-11-14 08:38:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78416;78;Yvelines;MONTALET-LE-BOIS;7800243941;2024-11-14 10:54:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78417;78;Yvelines;MONTCHAUVET;7800244349;2024-12-05 11:18:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78418;78;Yvelines;MONTESSON;7800244478;2024-12-12 10:38:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78420;78;Yvelines;MONTFORT-L'AMAURY;7800244639;2024-12-20 11:47:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78423;78;Yvelines;MONTIGNY-LE-BRETONNEUX;7800244422;2024-12-09 13:49:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78431;78;Yvelines;MORAINVILLIERS;7800244633;2024-12-20 11:16:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78437;78;Yvelines;MOUSSEAUX-SUR-SEINE;7800244405;2024-12-10 11:02:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78439;78;Yvelines;MULCENT;7800244353;2024-12-05 11:00:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78440;78;Yvelines;MUREAUX (LES);7800244637;2024-12-20 10:29:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78442;78;Yvelines;NEAUPHLE-LE-CHATEAU;7800244628;2024-12-20 09:48:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78443;78;Yvelines;NEAUPHLE-LE-VIEUX;7800241446;2024-07-09 11:28:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78444;78;Yvelines;NEAUPHLETTE;7800244351;2024-12-05 12:22:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78451;78;Yvelines;NEZEL;7800244484;2024-12-12 11:04:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78455;78;Yvelines;NOISY-LE-ROI;7800244500;2024-12-13 10:00:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78460;78;Yvelines;OINVILLE-SUR-MONTCIENT;7800244285;2024-12-04 10:25:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78464;78;Yvelines;ORCEMONT;7800243913;2024-11-14 10:37:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78465;78;Yvelines;ORGERUS;7800243380;2024-10-09 09:58:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78466;78;Yvelines;ORGEVAL;7800244619;2024-12-19 11:50:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78470;78;Yvelines;ORPHIN;7800243737;2024-11-04 11:45:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78472;78;Yvelines;ORSONVILLE;7800238244;2024-02-01 12:56:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78474;78;Yvelines;ORVILLIERS;7800243907;2024-11-14 11:42:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78475;78;Yvelines;OSMOY;7800243330;2024-09-25 10:13:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78478;78;Yvelines;PARAY-DOUAVILLE;7800243122;2024-09-20 14:02:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78481;78;Yvelines;PECQ (LE);7800244479;2024-12-12 11:25:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78484;78;Yvelines;PERDREAUVILLE;7800243762;2024-11-06 11:46:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78486;78;Yvelines;PERRAY-EN-YVELINES (LE);7800243916;2024-11-14 11:52:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78490;78;Yvelines;PLAISIR;7800244499;2024-12-13 10:02:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78497;78;Yvelines;POIGNY-LA-FORET;7800243536;2024-10-17 11:44:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78498;78;Yvelines;POISSY;7800244623;2024-12-19 11:01:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78499;78;Yvelines;PONTHEVRARD;7800244457;2024-12-10 10:04:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78501;78;Yvelines;PORCHEVILLE;7800244281;2024-12-04 09:39:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78502;78;Yvelines;PORT-MARLY (LE);7800243983;2024-11-19 11:11:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78505;78;Yvelines;PRUNAY-LE-TEMPLE;7800239247;2024-03-06 10:23:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78506;78;Yvelines;PRUNAY-EN-YVELINES;7800243918;2024-11-14 10:15:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78513;78;Yvelines;QUEUE-LES-YVELINES (LA);7800242446;2024-09-06 10:58:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78516;78;Yvelines;RAIZEUX;7800244279;2024-12-03 10:56:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78517;78;Yvelines;RAMBOUILLET;7800244614;2024-12-19 12:55:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78518;78;Yvelines;RENNEMOULIN;7800242317;2024-08-30 13:09:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78520;78;Yvelines;RICHEBOURG;7800244469;2024-12-12 10:33:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78522;78;Yvelines;ROCHEFORT-EN-YVELINES;7800244487;2024-12-12 12:43:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78528;78;Yvelines;ROLLEBOISE;7800244008;2024-11-20 11:30:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78530;78;Yvelines;ROSAY;7800244347;2024-12-05 09:48:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78531;78;Yvelines;ROSNY-SUR-SEINE;7800244618;2024-12-19 10:17:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78536;78;Yvelines;SAILLY;7800244337;2024-11-28 13:06:00+00:00;Eau d'alimentation non conforme à la limite de qualité fixée par le code de la santé publique, pour les pesticides. Le dépassement observé n'empêche pas la consommation de l'eau qui ne présente pas de risque sanitaire. Le contrôle renforcé mensuel de ces paramètres est maintenu. L'eau est conforme aux exigences de qualité en vigueur pour les autres paramètres analysés.;Sans objet;Non conforme;Sans objet;Conforme;Non conforme aux limites et conforme aux références 
78537;78;Yvelines;SAINT-ARNOULT-EN-YVELINES;7800243474;2024-10-15 09:30:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78545;78;Yvelines;SAINT-CYR-L'ECOLE;7800244642;2024-12-20 11:12:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78548;78;Yvelines;SAINT-FORGET;7800238132;2024-01-24 10:07:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78550;78;Yvelines;SAINT-GERMAIN-DE-LA-GRANGE;7800244263;2024-12-03 10:04:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78551;78;Yvelines;SAINT-GERMAIN-EN-LAYE;7800244620;2024-12-19 12:21:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78557;78;Yvelines;SAINT-HILARION;7800244158;2024-11-25 10:24:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78558;78;Yvelines;SAINT-ILLIERS-LA-VILLE;7800238437;2024-02-16 09:41:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78559;78;Yvelines;SAINT-ILLIERS-LE-BOIS;7800243382;2024-10-09 10:39:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78561;78;Yvelines;SAINT-LAMBERT;7800240558;2024-05-24 09:31:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78562;78;Yvelines;SAINT-LEGER-EN-YVELINES;7800243833;2024-11-06 09:40:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78564;78;Yvelines;SAINT-MARTIN-DE-BRETHENCOURT;7800244015;2024-11-14 09:12:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Sans objet;Conforme;Sans objet;Conforme;Conforme aux limites et aux références
78565;78;Yvelines;SAINT-MARTIN-DES-CHAMPS;7800243909;2024-11-14 09:57:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78567;78;Yvelines;SAINT-MARTIN-LA-GARENNE;7800244454;2024-12-11 10:07:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78569;78;Yvelines;SAINTE-MESME;7800244404;2024-12-10 11:14:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
78571;78;Yvelines;SAINT-NOM-LA-BRETECHE;7800244507;2024-12-13 09:13:00+00:00;Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.;Conforme;Conforme;Conforme;Conforme;Conforme aux limites et aux références
